Cod;Descrição;Und;Data Movimento;Op. Tributária;Descrição;Cli. / Forne.;Nome;Modelo Doc;Nº Documento;Ordem Produção;Data Emissão;Almoxarifado;Veículo;Retirante;Qtd. Saída;Qtd. Entrada;Custo unit;Saldo Fisíco;Saldo Financeiro;Preço de venda;Lucro Unitario
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;15/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002176;               ;15/01/2024;1;0;0;0;27978,667;37,5892;481154,15;17947867,33;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;16/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002263;               ;16/01/2024;1;0;0;0;40768;37,5892;474467,15;17710151,66;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;17/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002401;               ;17/01/2024;1;0;0;0;29728;37,5892;453002,49;16916765,7;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;18/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002479;               ;18/01/2024;1;0;0;0;54038;37,5892;455340,91;17017362,45;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;19/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002568;               ;19/01/2024;1;0;0;0;34715;37,5892;418407,81;15644581,42;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;20/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002686;               ;20/01/2024;1;0;0;0;39570,417;37,5892;329953,511;12345067,99;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;21/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002695;               ;21/01/2024;1;0;0;0;25907;37,5892;355837,101;13318015,52;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;22/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002766;               ;22/01/2024;1;0;0;0;63875;37,5892;421876,101;15800018,34;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;23/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002846;               ;23/01/2024;1;0;0;0;52750;37,5892;445531,101;16693188,52;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;24/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002933;               ;24/01/2024;1;0;0;0;23090;37,5892;395270,501;14812815,53;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;25/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003008;               ;25/01/2024;1;0;0;0;53355;37,5892;382290,201;14332465,3;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;26/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003111;               ;26/01/2024;1;0;0;0;63820;37,5892;321551,001;12061546,62;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;27/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003190;               ;27/01/2024;1;0;0;0;43778,833;37,5892;239441,424;8985020,727;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;28/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003229;               ;28/01/2024;1;0;0;0;7270;37,5892;246699,824;9257858,922;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;29/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003321;               ;29/01/2024;1;0;0;0;30323,75;37,5892;277782,274;10426176,01;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;30/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003397;               ;30/01/2024;1;0;0;0;38102;37,5892;273126,274;10253538,04;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;31/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003490;               ;31/01/2024;1;0;0;0;37342,333;37,5892;310707,733;11666183,59;42,44732248;4,85812248
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;01/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003572;               ;01/02/2024;1;0;0;0;20221,75;42,3138;318617,643;12059568,78;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;02/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003661;               ;02/02/2024;1;0;0;0;38691,417;42,3138;280416,06;10786372,68;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;03/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003750;               ;03/02/2024;1;0;0;0;35129;42,3138;215757,06;8434408,87;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;04/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003822;               ;04/02/2024;1;0;0;0;42720;42,3138;258470,06;10241780,76;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;05/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003889;               ;05/02/2024;1;0;0;0;36141;42,3138;294692,06;11774253,4;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;06/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003993;               ;06/02/2024;1;0;0;0;62496;42,3138;309913,06;12529852,38;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;07/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24004104;               ;07/02/2024;1;0;0;0;49865;42,3138;312016,16;12708806,85;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;08/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005329;               ;08/02/2024;1;0;0;0;62925;42,3138;302400,16;12416720,74;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;09/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005414;               ;09/02/2024;1;0;0;0;17303;42,3138;260070,16;10700309,66;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;10/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005512;               ;10/02/2024;1;0;0;0;59673;42,3138;215047,96;8917732,207;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;11/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005517;               ;11/02/2024;1;0;0;0;39588;42,3138;253858,544;10560612,57;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;12/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005572;               ;12/02/2024;1;0;0;0;19125;42,3138;272983,544;11369863,99;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;13/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005858;               ;13/02/2024;1;0;0;0;40842;42,3138;313766,544;13095586,84;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;14/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005921;               ;14/02/2024;1;0;0;0;28229;42,3138;346989,994;14498514,96;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;15/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005866;               ;15/02/2024;1;0;0;0;23042,667;42,3138;343865,661;14380183,69;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;16/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005991;               ;16/02/2024;1;0;0;0;46061;42,3138;351287,251;14713330,41;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;17/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006149;               ;17/02/2024;1;0;0;0;30662,5;42,3138;259298,671;10873659,47;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;18/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006159;               ;18/02/2024;1;0;0;0;77779;42,3138;337024,671;14162561,97;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;19/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006217;               ;19/02/2024;1;0;0;0;37772,333;42,3138;375627,004;15795731,42;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;20/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006336;               ;20/02/2024;1;0;0;0;33866,833;42,3138;376120,837;15825377,78;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;21/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006540;               ;21/02/2024;1;0;0;0;24603,75;42,3138;320295,927;13482403,98;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;22/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006541;               ;22/02/2024;1;0;0;0;26649,667;42,3138;276403,594;11640685,93;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;23/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006620;               ;23/02/2024;1;0;0;0;51219,667;42,3138;240184,601;10125522,99;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;24/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006714;               ;24/02/2024;1;0;0;0;21213;42,3138;160052,601;6750694,064;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;25/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006720;               ;25/02/2024;1;0;0;0;14233;42,3138;174285,601;7352946,379;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;26/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006786;               ;26/02/2024;1;0;0;0;30625,333;42,3138;204860,934;8646711,14;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;27/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006879;               ;27/02/2024;1;0;0;0;19926;42,3138;186944,934;7892632,135;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;28/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006969;               ;28/02/2024;1;0;0;0;60848;42,3138;215505,854;9104214,007;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;29/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007080;               ;29/02/2024;1;0;0;0;48566,5;42,3138;256439,254;10836780,76;45,63748533;3,32368533
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;01/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007171;               ;01/03/2024;1;0;0;0;50.672;40,26;279.280;11.700.783,41;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;02/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007273;               ;02/03/2024;1;0;0;0;49.533;40,26;193.214;8.013.949,51;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;03/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007281;               ;03/03/2024;1;0;0;0;62.681;40,26;255.621;10.526.244,35;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;04/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007382;               ;04/03/2024;1;0;0;0;43.410;40,26;300.097;12.317.888,54;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;05/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007484;               ;05/03/2024;1;0;0;0;44.815;40,26;310.481;12.708.931,30;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;06/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007665;               ;06/03/2024;1;0;0;0;25.918;40,26;293.017;11.976.670,86;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;07/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24008913;               ;07/03/2024;1;0;0;0;42.489;40,26;285.486;11.642.837,07;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;08/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009067;               ;08/03/2024;1;0;0;0;32.579;40,26;237.564;9.671.464,87;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;09/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009990;               ;09/03/2024;1;0;0;0;44.127;40,26;160.676;6.521.462,43;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;10/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009156;               ;10/03/2024;1;0;0;0;30.170;40,26;190.305;7.714.165,91;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;11/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009255;               ;11/03/2024;1;0;0;0;51.314;40,26;240.858;9.749.287,59;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;12/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009361;               ;12/03/2024;1;0;0;0;26.466;40,26;198.258;8.019.254,55;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;13/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009452;               ;13/03/2024;1;0;0;0;72.707;40,26;209.291;8.451.919,37;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;14/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009573;               ;14/03/2024;1;0;0;0;28.269;40,26;168.579;6.804.360,50;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;15/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009686;               ;15/03/2024;1;0;0;0;87.916;40,26;189.259;7.630.128,35;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;16/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009921;               ;16/03/2024;1;0;0;0;34.540;40,26;129.022;5.199.746,53;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;17/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009771;               ;17/03/2024;1;0;0;0;63.615;40,26;192.427;7.752.535,75;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;18/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009816;               ;18/03/2024;1;0;0;0;54.176;40,26;247.645;9.975.717,56;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;19/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009935;               ;19/03/2024;1;0;0;0;38.527;40,26;229.274;9.234.866,08;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;20/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009995;               ;20/03/2024;1;0;0;0;56.182;40,26;216.943;8.737.217,48;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;21/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010081;               ;21/03/2024;1;0;0;0;53.230;40,26;232.962;9.381.688,17;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;22/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010169;               ;22/03/2024;1;0;0;0;27.038;40,26;211.549;8.519.091,15;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;23/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010265;               ;23/03/2024;1;0;0;0;17.852;40,26;128.907;5.190.951,02;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;24/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010389;               ;24/03/2024;1;0;0;0;22.174;40,26;151.081;6.083.707,30;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;25/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010465;               ;25/03/2024;1;0;0;0;45.162;40,26;203.802;8.206.362,90;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;26/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010471;               ;26/03/2024;1;0;0;0;29.440;40,26;202.930;8.171.106,44;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;27/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010592;               ;27/03/2024;1;0;0;0;36.976;40,26;187.891;7.565.396,78;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;28/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010685;               ;28/03/2024;1;0;0;0;37.619;40,26;166.021;6.684.684,66;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;29/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010747;               ;29/03/2024;1;0;0;0;48.788;40,26;161.250;6.492.465,64;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;30/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010804;               ;30/03/2024;1;0;0;0;68.357;40,26;227.486;9.159.215,91;46,88;6,62
401;LEITE UHT INTEGRAL JUSSARA-12Lts EDGE W.A         ;CX ;31/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010805;               ;31/03/2024;1;0;0;0;50.717;40,26;292.887;11.792.334,75;46,88;6,62
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;02/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23026691;               ;02/10/2023;1;0;0;0;4082;33,7142;16126,69;570234,6832;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;05/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027078;               ;05/10/2023;1;0;0;0;4057;33,7142;14476,69;505215,3847;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;08/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027349;               ;08/10/2023;1;0;0;0;8932;33,7142;17527,11;601092,2995;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;14/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029110;               ;14/10/2023;1;0;0;0;2930;33,7142;4020,86;136193,7118;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;15/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029111;               ;15/10/2023;1;0;0;0;1276;33,7142;5294,36;179128,3515;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;18/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029389;               ;18/10/2023;1;0;0;0;4344,333;33,7142;6858,443;231527,6407;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;19/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029475;               ;19/10/2023;1;0;0;0;4281;33,7142;9602,443;323972,0849;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;20/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029559;               ;20/10/2023;1;0;0;0;12700,917;33,7142;20720,36;698765,2953;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;21/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029677;               ;21/10/2023;1;0;0;0;6326;33,7142;26341,36;888266,1865;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;22/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029687;               ;22/10/2023;1;0;0;0;2310;33,7142;28651,36;966145,9885;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;30/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030442;               ;30/10/2023;1;0;0;0;4938,393;33,7142;24129,753;813641,1898;39,70300953;5,98880953
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;01/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030651;               ;01/11/2023;1;0;0;0;13012,417;34,5386;30786,75;1048770,906;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;08/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23031122;               ;08/11/2023;1;0;0;0;1228;34,5386;16361,59;557948,4546;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;11/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032553;               ;11/11/2023;1;0;0;0;4245,917;34,5386;12519,507;428786,7867;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;12/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032557;               ;12/11/2023;1;0;0;0;4691;34,5386;17204,097;590587,82;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;13/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032637;               ;13/11/2023;1;0;0;0;6490,25;34,5386;23694,347;814751,9687;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;16/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032898;               ;16/11/2023;1;0;0;0;8629;34,5386;27369,767;942452,2416;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;24/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033580;               ;24/11/2023;1;0;0;0;1190;34,5386;16663,767;573925,122;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;25/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033674;               ;25/11/2023;1;0;0;0;1480;34,5386;16092,767;554402,7335;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;26/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033675;               ;26/11/2023;1;0;0;0;5143;34,5386;21234,767;732000,3029;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;28/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033856;               ;28/11/2023;1;0;0;0;765;34,5386;20755,767;715539,4127;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;29/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033952;               ;29/11/2023;1;0;0;0;129;34,5386;19558,267;674264,8658;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;30/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034040;               ;30/11/2023;1;0;0;0;6954,583;34,5386;30764,5;1061040,785;40,80347495;6,26487495
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;01/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034126;               ;01/12/2023;1;0;0;0;6327,167;33,5392;29528,667;1012407,841;38,71295383;5,17375383
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;08/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036118;               ;08/12/2023;1;0;0;0;697;33,5392;15804,847;541358,1967;38,71295383;5,17375383
413;LEITE UHT DESNATADO JUSSARA-12Lts EDGE W.A        ;CX ;10/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036038;               ;10/12/2023;1;0;0;0;2272;33,5392;16869,847;576216,2502;38,71295383;5,17375383
